query,_id,_score,name,symbol,ensembl.gene,notfound,ensembl
AC104964.2,,,,,,True,
PRSS51,346702,20.889317,serine protease 51,PRSS51,,,"[{'gene': 'ENSG00000253649'}, {'gene': 'ENSG00000292298'}]"
AC104964.4,,,,,,True,
PRSS55,203074,18.733776,serine protease 55,PRSS55,,,"[{'gene': 'ENSG00000184647'}, {'gene': 'ENSG00000285141'}]"
RP1L1,94137,18.517752,RP1 like 1,RP1L1,,,"[{'gene': 'ENSG00000292297'}, {'gene': 'ENSG00000183638'}]"
C8orf74,203076,22.34449,chromosome 8 open reading frame 74,C8orf74,,,"[{'gene': 'ENSG00000171060'}, {'gene': 'ENSG00000285147'}]"
SOX7,83595,17.63483,SRY-box transcription factor 7,SOX7,,,"[{'gene': 'ENSG00000171056'}, {'gene': 'ENSG00000285438'}]"
PINX1,54984,17.61564,PIN2 (TERF1) interacting telomerase inhibitor 1,PINX1,,,"[{'gene': 'ENSG00000254093'}, {'gene': 'ENSG00000258724'}, {'gene': 'ENSG00000292296'}, {'gene': 'ENSG00000284764'}]"
AC105001.1,,,,,,True,
PINX1.1,,,,,,True,
AC011008.1,,,,,,True,
XKR6,286046,18.170395,XK related 6,XKR6,,,"[{'gene': 'ENSG00000171044'}, {'gene': 'ENSG00000284927'}]"
AF131215.3,,,,,,True,
AF131215.7,,,,,,True,
LINC00529,ENSG00000236827,25.749384,long intergenic non-protein coding RNA 529,LINC00529,ENSG00000236827,,
LINC00529,ENSG00000285284,25.749384,long intergenic non-protein coding RNA 529,LINC00529,ENSG00000285284,,
LINC00529,83647,25.749384,long intergenic non-protein coding RNA 529,LINC00529,,,
AF131216.4,,,,,,True,
MTMR9,66036,17.587942,myotubularin related protein 9,MTMR9,,,"[{'gene': 'ENSG00000104643'}, {'gene': 'ENSG00000285032'}]"
AF131216.1,,,,,,True,
SLC35G5,83650,25.049637,solute carrier family 35 member G5,SLC35G5,,,"[{'gene': 'ENSG00000285084'}, {'gene': 'ENSG00000177710'}]"
AF131216.3,,,,,,True,
FAM167A-AS1,83656,27.063547,FAM167A antisense RNA 1,FAM167A-AS1,,,"[{'gene': 'ENSG00000184608'}, {'gene': 'ENSG00000285275'}]"
FAM167A,83648,18.227638,family with sequence similarity 167 member A,FAM167A,,,"[{'gene': 'ENSG00000154319'}, {'gene': 'ENSG00000292288'}]"
AF131216.5,,,,,,True,
BLK,640,16.71751,"BLK proto-oncogene, Src family tyrosine kinase",BLK,,,"[{'gene': 'ENSG00000285369'}, {'gene': 'ENSG00000136573'}]"
AC022239.1,,,,,,True,
LINC00208,ENSG00000292287,26.271631,long intergenic non-protein coding RNA 208,LINC00208,ENSG00000292287,,
LINC00208,83655,26.271631,long intergenic non-protein coding RNA 208,LINC00208,ENSG00000170983,,
GATA4,2626,17.629992,GATA binding protein 4,GATA4,,,"[{'gene': 'ENSG00000136574'}, {'gene': 'ENSG00000285109'}]"
C8orf49,,,,,,True,
NEIL2,252969,18.258745,nei like DNA glycosylase 2,NEIL2,,,"[{'gene': 'ENSG00000292286'}, {'gene': 'ENSG00000154328'}]"
FDFT1,2222,17.58938,farnesyl-diphosphate farnesyltransferase 1,FDFT1,,,"[{'gene': 'ENSG00000079459'}, {'gene': 'ENSG00000284967'}]"
AC069185.1,,,,,,True,
CTSB,1508,18.149157,cathepsin B,CTSB,,,"[{'gene': 'ENSG00000285132'}, {'gene': 'ENSG00000164733'}]"
DEFB136,613210,19.477869,defensin beta 136,DEFB136,,,"[{'gene': 'ENSG00000205884'}, {'gene': 'ENSG00000285087'}]"
DEFB135,613209,19.958467,defensin beta 135,DEFB135,,,"[{'gene': 'ENSG00000205883'}, {'gene': 'ENSG00000285365'}]"
DEFB134,613211,19.820189,defensin beta 134,DEFB134,,,"[{'gene': 'ENSG00000205882'}, {'gene': 'ENSG00000284754'}]"
DEFB130B,100133267,21.643509,defensin beta 130B,DEFB130B,,,"[{'gene': 'ENSG00000285249'}, {'gene': 'ENSG00000233050'}]"
ZNF705D,728957,23.543463,zinc finger protein 705D,ZNF705D,,,"[{'gene': 'ENSG00000285124'}, {'gene': 'ENSG00000215343'}]"
FAM66D,ENSG00000255052,25.746635,family with sequence similarity 66 member D,FAM66D,ENSG00000255052,,
FAM66D,ENSG00000292281,25.746635,family with sequence similarity 66 member D,FAM66D,ENSG00000292281,,
FAM66D,100132923,25.746635,family with sequence similarity 66 member D,FAM66D,,,
USP17L7,392197,27.062708,ubiquitin specific peptidase 17 like family member 7,USP17L7,,,"[{'gene': 'ENSG00000226430'}, {'gene': 'ENSG00000284991'}]"
USP17L2,377630,25.749384,ubiquitin specific peptidase 17 like family member 2,USP17L2,,,"[{'gene': 'ENSG00000284975'}, {'gene': 'ENSG00000223443'}]"
FAM86B1,85002,27.062708,family with sequence similarity 86 member B1,FAM86B1,,,"[{'gene': 'ENSG00000186523'}, {'gene': 'ENSG00000285316'}]"
AC145124.1,,,,,,True,
DEFB130A,245940,24.789862,defensin beta 130A,DEFB130A,ENSG00000232948,,
FAM66A,ENSG00000227888,26.271315,family with sequence similarity 66 member A,FAM66A,ENSG00000227888,,
FAM66A,100133172,26.271315,family with sequence similarity 66 member A,FAM66A,,,
AC087203.3,,,,,,True,
FAM86B2,653333,27.063547,family with sequence similarity 86 member B2,FAM86B2,,,"[{'gene': 'ENSG00000145002'}, {'gene': 'ENSG00000285397'}]"
AC130352.1,,,,,,True,
LONRF1,91694,17.665386,LON peptidase N-terminal domain and ring finger 1,LONRF1,,,"[{'gene': 'ENSG00000285360'}, {'gene': 'ENSG00000154359'}]"
AC123777.1,,,,,,True,
LINC00681,101409254,27.06384,long intergenic non-protein coding RNA 681,LINC00681,,,"[{'gene': 'ENSG00000255494'}, {'gene': 'ENSG00000285297'}]"
TRMT9B,57604,17.595556,tRNA methyltransferase 9B (putative),TRMT9B,,,"[{'gene': 'ENSG00000284872'}, {'gene': 'ENSG00000250305'}]"
DLC1,10395,17.61871,DLC1 Rho GTPase activating protein,DLC1,,,"[{'gene': 'ENSG00000164741'}, {'gene': 'ENSG00000288673'}]"
AC019270.1,,,,,,True,
C8orf48,157773,22.611954,chromosome 8 open reading frame 48,C8orf48,ENSG00000164743,,
AC022690.2,,,,,,True,
SGCZ,137868,18.0232,sarcoglycan zeta,SGCZ,ENSG00000185053,,
AC022039.1,,,,,,True,
TUSC3,7991,17.653807,tumor suppressor candidate 3,TUSC3,ENSG00000104723,,
AC018437.2,,,,,,True,
MSR1,4481,18.955114,macrophage scavenger receptor 1,MSR1,ENSG00000038945,,
AC011586.1,,,,,,True,
AC068992.1,,,,,,True,
FGF20,26281,18.214005,fibroblast growth factor 20,FGF20,ENSG00000078579,,
MICU3,286097,18.114504,mitochondrial calcium uptake family member 3,MICU3,ENSG00000155970,,
AC079193.2,,,,,,True,
ZDHHC2,51201,17.57795,zinc finger DHHC-type palmitoyltransferase 2,ZDHHC2,ENSG00000104219,,
CNOT7,29883,16.651253,CCR4-NOT transcription complex subunit 7,CNOT7,ENSG00000198791,,
VPS37A,137492,17.57161,VPS37A subunit of ESCRT-I,VPS37A,ENSG00000155975,,
MTMR7,9108,18.179726,myotubularin related protein 7,MTMR7,ENSG00000003987,,
SLC7A2,6542,17.56336,solute carrier family 7 member 2,SLC7A2,ENSG00000003989,,
PDGFRL,5157,17.608986,platelet derived growth factor receptor like,PDGFRL,ENSG00000104213,,
MTUS1,57509,18.19319,microtubule associated scaffold protein 1,MTUS1,ENSG00000129422,,
AC124069.1,,,,,,True,
AC027117.2,,,,,,True,
FGL1,2267,17.64345,fibrinogen like 1,FGL1,ENSG00000104760,,
AC087273.1,,,,,,True,
AC087273.2,,,,,,True,
PCM1,5108,17.48831,pericentriolar material 1,PCM1,ENSG00000078674,,
ASAH1,427,18.169847,N-acylsphingosine amidohydrolase 1,ASAH1,ENSG00000104763,,
AC124242.1,,,,,,True,
NAT1,9,20.530462,N-acetyltransferase 1,NAT1,ENSG00000171428,,
NAT2,10,21.233625,N-acetyltransferase 2,NAT2,ENSG00000156006,,
PSD3,23362,18.311556,pleckstrin and Sec7 domain containing 3,PSD3,ENSG00000156011,,
AC100800.1,,,,,,True,
AC009884.1,,,,,,True,
AC100849.1,,,,,,True,
AC100849.2,,,,,,True,
AC068880.3,,,,,,True,
AC068880.2,,,,,,True,
SH2D4A,63898,17.981424,SH2 domain containing 4A,SH2D4A,ENSG00000104611,,
CSGALNACT1,55790,18.210138,chondroitin sulfate N-acetylgalactosaminyltransferase 1,CSGALNACT1,ENSG00000147408,,
AC090541.1,,,,,,True,
INTS10,55174,17.559834,integrator complex subunit 10,INTS10,ENSG00000104613,,
LPL,4023,18.137026,lipoprotein lipase,LPL,ENSG00000175445,,
AC100802.1,,,,,,True,
SLC18A1,6570,18.179726,solute carrier family 18 member A1,SLC18A1,ENSG00000036565,,
ATP6V1B2,526,17.86519,ATPase H+ transporting V1 subunit B2,ATP6V1B2,ENSG00000147416,,
LZTS1,11178,17.665573,leucine zipper tumor suppressor 1,LZTS1,ENSG00000061337,,
LZTS1-AS1,100874051,27.063547,LZTS1 antisense RNA 1,LZTS1-AS1,ENSG00000253733,,
AC023403.1,,,,,,True,
AC018541.1,,,,,,True,
AC015468.4,,,,,,True,
AC015468.3,,,,,,True,
AC015468.1,,,,,,True,
AC015468.2,,,,,,True,
LINC02153,286114,27.063547,long intergenic non-protein coding RNA 2153,LINC02153,ENSG00000253199,,
AC103719.1,,,,,,True,
AC021355.1,,,,,,True,
GFRA2,2675,18.146967,GDNF family receptor alpha 2,GFRA2,ENSG00000168546,,
DOK2,9046,16.903666,docking protein 2,DOK2,ENSG00000147443,,
XPO7,23039,17.59023,exportin 7,XPO7,ENSG00000130227,,
NPM2,10361,18.596268,nucleophosmin/nucleoplasmin 2,NPM2,ENSG00000158806,,
FGF17,8822,17.83848,fibroblast growth factor 17,FGF17,ENSG00000158815,,
DMTN,2039,17.532087,dematin actin binding protein,DMTN,ENSG00000158856,,
FAM160B2,,,,,,True,
NUDT18,79873,17.694786,nudix hydrolase 18,NUDT18,ENSG00000275074,,
HR,55806,18.583904,HR lysine demethylase and nuclear receptor corepressor,HR,ENSG00000168453,,
REEP4,80346,18.376585,receptor accessory protein 4,REEP4,ENSG00000168476,,
LGI3,203190,17.723766,leucine rich repeat LGI family member 3,LGI3,ENSG00000168481,,
SFTPC,6440,18.487206,surfactant protein C,SFTPC,ENSG00000168484,,
BMP1,649,18.352867,bone morphogenetic protein 1,BMP1,ENSG00000168487,,
PHYHIP,9796,18.284369,phytanoyl-CoA 2-hydroxylase interacting protein,PHYHIP,ENSG00000168490,,
POLR3D,661,17.718779,RNA polymerase III subunit D,POLR3D,ENSG00000168495,,
AC105206.2,,,,,,True,
PIWIL2,55124,17.609114,piwi like RNA-mediated gene silencing 2,PIWIL2,ENSG00000197181,,
SLC39A14,23516,17.595158,solute carrier family 39 member 14,SLC39A14,ENSG00000104635,,
PPP3CC,5533,18.258793,protein phosphatase 3 catalytic subunit gamma,PPP3CC,ENSG00000120910,,
AC037459.2,,,,,,True,
SORBS3,10174,17.69378,sorbin and SH3 domain containing 3,SORBS3,ENSG00000120896,,
AC037459.4,,,,,,True,
PDLIM2,64236,17.727398,PDZ and LIM domain 2,PDLIM2,ENSG00000120913,,
AC037459.1,,,,,,True,
C8orf58,541565,22.798624,chromosome 8 open reading frame 58,C8orf58,ENSG00000241852,,
CCAR2,57805,18.454369,cell cycle and apoptosis regulator 2,CCAR2,ENSG00000158941,,
AC037459.3,,,,,,True,
BIN3,55909,17.545116,bridging integrator 3,BIN3,ENSG00000147439,,
EGR3,1960,17.627377,early growth response 3,EGR3,ENSG00000179388,,
PEBP4,157310,18.101263,phosphatidylethanolamine binding protein 4,PEBP4,ENSG00000134020,,
AC037441.1,,,,,,True,
AC107959.1,,,,,,True,
RHOBTB2,23221,18.110918,Rho related BTB domain containing 2,RHOBTB2,ENSG00000008853,,
TNFRSF10B,8795,20.852116,TNF receptor superfamily member 10b,TNFRSF10B,ENSG00000120889,,
AC107959.2,,,,,,True,
AC107959.3,,,,,,True,
AC107959.4,,,,,,True,
AC107959.5,,,,,,True,
TNFRSF10C,8794,23.009876,TNF receptor superfamily member 10c,TNFRSF10C,ENSG00000173535,,
TNFRSF10D,8793,22.736223,TNF receptor superfamily member 10d,TNFRSF10D,ENSG00000173530,,
TNFRSF10A-AS1,ENSG00000253930,26.270922,TNFRSF10A antisense RNA 1,TNFRSF10A-AS1,ENSG00000253930,,
TNFRSF10A-AS1,110806274,26.270922,TNFRSF10A antisense RNA 1,TNFRSF10A-AS1,,,
TNFRSF10A,8797,21.9163,TNF receptor superfamily member 10a,TNFRSF10A,ENSG00000104689,,
AC100861.2,,,,,,True,
CHMP7,91782,17.621843,charged multivesicular body protein 7,CHMP7,ENSG00000147457,,
R3HCC1,203069,17.643845,R3H domain and coiled-coil containing 1,R3HCC1,ENSG00000104679,,
LOXL2,4017,18.271996,lysyl oxidase like 2,LOXL2,ENSG00000134013,,
ENTPD4,9583,17.597454,ectonucleoside triphosphate diphosphohydrolase 4,ENTPD4,ENSG00000197217,,
AC104561.1,,,,,,True,
AC104561.3,,,,,,True,
SLC25A37,51312,17.679441,solute carrier family 25 member 37,SLC25A37,ENSG00000147454,,
NKX3-1,4824,17.699825,NK3 homeobox 1,NKX3-1,ENSG00000167034,,
NKX2-6,137814,18.57481,NK2 homeobox 6,NKX2-6,ENSG00000180053,,
AC012574.1,,,,,,True,
AC012574.2,,,,,,True,
STC1,6781,17.63911,stanniocalcin 1,STC1,ENSG00000159167,,
AC023202.1,,,,,,True,
ADAM28,10863,17.95615,ADAM metallopeptidase domain 28,ADAM28,ENSG00000042980,,
AC120193.1,,,,,,True,
ADAMDEC1,27299,19.118542,ADAM like decysin 1,ADAMDEC1,ENSG00000134028,,
ADAM7,8756,19.102432,ADAM metallopeptidase domain 7,ADAM7,ENSG00000069206,,
AC024958.1,,,,,,True,
AF106564.1,,,,,,True,
NEFM,4741,18.254341,neurofilament medium chain,NEFM,ENSG00000104722,,
NEFL,4747,18.17319,neurofilament light chain,NEFL,ENSG00000277586,,
AC107373.2,,,,,,True,
AC107373.1,,,,,,True,
DOCK5,80005,17.590967,dedicator of cytokinesis 5,DOCK5,ENSG00000147459,,
GNRH1,2796,18.066921,gonadotropin releasing hormone 1,GNRH1,ENSG00000147437,,
AC091185.1,,,,,,True,
KCTD9,54793,18.159746,potassium channel tetramerization domain containing 9,KCTD9,ENSG00000104756,,
CDCA2,157313,17.729214,cell division cycle associated 2,CDCA2,ENSG00000184661,,
AC009623.1,,,,,,True,
AC009623.2,,,,,,True,
AC090103.1,,,,,,True,
EBF2,64641,17.68187,EBF transcription factor 2,EBF2,ENSG00000221818,,
PPP2R2A,5520,18.169262,protein phosphatase 2 regulatory subunit Balpha,PPP2R2A,ENSG00000221914,,
BNIP3L,665,18.203762,BCL2 interacting protein 3 like,BNIP3L,ENSG00000104765,,
PNMA2,10687,19.313902,PNMA family member 2,PNMA2,ENSG00000240694,,
DPYSL2,1808,18.217285,dihydropyrimidinase like 2,DPYSL2,ENSG00000092964,,
ADRA1A,148,18.166777,adrenoceptor alpha 1A,ADRA1A,ENSG00000120907,,
AC090150.2,,,,,,True,
AC090150.1,,,,,,True,
STMN4,81551,17.625278,stathmin 4,STMN4,ENSG00000015592,,
TRIM35,23087,18.39466,tripartite motif containing 35,TRIM35,ENSG00000104228,,
PTK2B,2185,18.216595,protein tyrosine kinase 2 beta,PTK2B,ENSG00000120899,,
CHRNA2,1135,18.273653,cholinergic receptor nicotinic alpha 2 subunit,CHRNA2,ENSG00000120903,,
EPHX2,2053,17.848959,epoxide hydrolase 2,EPHX2,ENSG00000120915,,
CLU,1191,17.764078,clusterin,CLU,ENSG00000120885,,
SCARA3,51435,17.694473,scavenger receptor class A member 3,SCARA3,ENSG00000168077,,
CCDC25,55246,17.530306,coiled-coil domain containing 25,CCDC25,ENSG00000147419,,
AC013643.2,,,,,,True,
ESCO2,157570,17.68271,establishment of sister chromatid cohesion N-acetyltransferase 2,ESCO2,ENSG00000171320,,
PBK,55872,17.641743,PDZ binding kinase,PBK,55872,,
SCARA5,286133,17.629725,scavenger receptor class A member 5,SCARA5,ENSG00000168079,,
AC069113.2,,,,,,True,
NUGGC,389643,18.90314,"nuclear GTPase, germinal center associated",NUGGC,ENSG00000189233,,
ELP3,55140,17.438349,elongator acetyltransferase complex subunit 3,ELP3,ENSG00000134014,,
AC021678.2,,,,,,True,
PNOC,5368,18.350256,prepronociceptin,PNOC,ENSG00000168081,,
ZNF395,55893,18.349966,zinc finger protein 395,ZNF395,ENSG00000186918,,
FBXO16,157574,17.549574,F-box protein 16,FBXO16,ENSG00000214050,,
AC025871.1,,,,,,True,
FZD3,7976,18.186443,frizzled class receptor 3,FZD3,ENSG00000104290,,
EXTL3,2137,17.613314,exostosin like glycosyltransferase 3,EXTL3,ENSG00000012232,,
EXTL3-AS1,101929402,27.063547,EXTL3 antisense RNA 1,EXTL3-AS1,ENSG00000246339,,
INTS9,55756,17.560728,integrator complex subunit 9,INTS9,ENSG00000104299,,
INTS9-AS1,ENSG00000254034,26.271631,INTS9 antisense RNA 1,INTS9-AS1,ENSG00000254034,,
INTS9-AS1,109729178,26.271631,INTS9 antisense RNA 1,INTS9-AS1,,,
HMBOX1,79618,18.127062,homeobox containing 1,HMBOX1,ENSG00000147421,,
KIF13B,23303,18.169262,kinesin family member 13B,KIF13B,ENSG00000197892,,
AC108449.3,,,,,,True,
AC108449.1,,,,,,True,
DUSP4,1846,17.626535,dual specificity phosphatase 4,DUSP4,ENSG00000120875,,
AC084026.2,,,,,,True,
AC084026.1,,,,,,True,
LINC00589,619351,27.063417,long intergenic non-protein coding RNA 589,LINC00589,ENSG00000251191,,
LINC02099,101929450,27.063547,long intergenic non-protein coding RNA 2099,LINC02099,ENSG00000253490,,
AC131254.1,,,,,,True,
AC131254.3,,,,,,True,
AC131254.2,,,,,,True,
LINC02209,286135,27.062708,long intergenic non-protein coding RNA 2209,LINC02209,ENSG00000253279,,
SARAF,51669,17.627377,store-operated calcium entry associated regulatory factor,SARAF,ENSG00000133872,,
AC044849.1,,,,,,True,
LEPROTL1,23484,17.665653,leptin receptor overlapping transcript like 1,LEPROTL1,ENSG00000104660,,
MBOAT4,619373,17.926683,membrane bound O-acyltransferase domain containing 4,MBOAT4,ENSG00000177669,,
AC026979.2,,,,,,True,
DCTN6,10671,17.525614,dynactin subunit 6,DCTN6,ENSG00000104671,,
AC026979.1,,,,,,True,
AC026979.3,,,,,,True,
RBPMS-AS1,100128750,27.062708,RBPMS antisense RNA 1,RBPMS-AS1,ENSG00000254109,,
RBPMS,11030,18.044554,"RNA binding protein, mRNA processing factor",RBPMS,ENSG00000157110,,
GTF2E2,2961,17.59712,general transcription factor IIE subunit 2,GTF2E2,ENSG00000197265,,
AC102945.1,,,,,,True,
SMIM18,100507341,17.634666,small integral membrane protein 18,SMIM18,ENSG00000253457,,
GSR,2936,16.667171,glutathione-disulfide reductase,GSR,ENSG00000104687,,
UBXN8,7993,18.634382,UBX domain protein 8,UBXN8,ENSG00000104691,,
PPP2CB,5516,17.940746,protein phosphatase 2 catalytic subunit beta,PPP2CB,ENSG00000104695,,
TEX15,56154,18.580025,"testis expressed 15, meiosis and synapsis associated",TEX15,ENSG00000133863,,
PURG,29942,17.559834,purine rich element binding protein G,PURG,ENSG00000172733,,
WRN,7486,17.86834,WRN RecQ like helicase,WRN,ENSG00000165392,,
AC009563.1,,,,,,True,
AC068672.2,,,,,,True,
AC068672.1,,,,,,True,
NRG1,3084,17.54984,neuregulin 1,NRG1,ENSG00000157168,,
AC090204.1,,,,,,True,
AC067838.1,,,,,,True,
FUT10,84750,17.935293,fucosyltransferase 10,FUT10,ENSG00000172728,,
TTI2,80185,17.584108,TELO2 interacting protein 2,TTI2,ENSG00000129696,,
MAK16,84549,17.514957,MAK16 homolog,MAK16,ENSG00000198042,,
RNF122,79845,17.663382,ring finger protein 122,RNF122,ENSG00000133874,,
DUSP26,78986,18.030107,dual specificity phosphatase 26,DUSP26,ENSG00000133878,,
AF279873.3,,,,,,True,
AF279873.4,,,,,,True,
AC087855.2,,,,,,True,
AC090993.1,,,,,,True,
AC087855.1,,,,,,True,
LINC01288,ENSG00000254344,26.270922,long intergenic non-protein coding RNA 1288,LINC01288,ENSG00000254344,,
LINC01288,103689844,26.270922,long intergenic non-protein coding RNA 1288,LINC01288,,,
UNC5D,137970,18.193144,unc-5 netrin receptor D,UNC5D,ENSG00000156687,,
AC100818.1,,,,,,True,
AC124290.1,,,,,,True,
AC090809.1,,,,,,True,
KCNU1,157855,18.609526,potassium calcium-activated channel subfamily U member 1,KCNU1,ENSG00000215262,,
AC092818.1,,,,,,True,
AC091182.2,,,,,,True,
LINC01605,100507420,26.268175,long intergenic non-protein coding RNA 1605,LINC01605,ENSG00000253414,,
LINC01605,ENSG00000253161,26.268175,long intergenic non-protein coding RNA 1605,LINC01605,ENSG00000253161,,
AC124067.1,,,,,,True,
AC124067.3,,,,,,True,
AC124067.4,,,,,,True,
AC137579.2,,,,,,True,
AC137579.1,,,,,,True,
ZNF703,80139,17.689182,zinc finger protein 703,ZNF703,ENSG00000183779,,
AC138356.3,,,,,,True,
AC138356.1,,,,,,True,
ERLIN2,11160,17.73744,ER lipid raft associated 2,ERLIN2,ENSG00000147475,,
PLPBP,11212,17.714357,pyridoxal phosphate binding protein,PLPBP,ENSG00000147471,,
ADGRA2,25960,17.655798,adhesion G protein-coupled receptor A2,ADGRA2,ENSG00000020181,,
BRF2,55290,17.644289,BRF2 RNA polymerase III transcription initiation factor subunit,BRF2,ENSG00000104221,,
RAB11FIP1,80223,18.241652,RAB11 family interacting protein 1,RAB11FIP1,ENSG00000156675,,
GOT1L1,137362,18.149412,glutamic-oxaloacetic transaminase 1 like 1,GOT1L1,ENSG00000169154,,
ADRB3,155,18.29442,adrenoceptor beta 3,ADRB3,ENSG00000188778,,
EIF4EBP1,1978,17.92384,eukaryotic translation initiation factor 4E binding protein 1,EIF4EBP1,ENSG00000187840,,
AP006545.2,,,,,,True,
ASH2L,9070,17.557583,"ASH2 like, histone lysine methyltransferase complex subunit",ASH2L,ENSG00000129691,,
AC084024.1,,,,,,True,
STAR,6770,17.600897,steroidogenic acute regulatory protein,STAR,ENSG00000147465,,
AC084024.3,,,,,,True,
LSM1,27257,17.440247,"LSM1 homolog, mRNA degradation associated",LSM1,ENSG00000175324,,
BAG4,9530,17.658386,BAG cochaperone 4,BAG4,ENSG00000156735,,
DDHD2,23259,17.629725,DDHD domain containing 2,DDHD2,ENSG00000085788,,
PLPP5,84513,17.687185,phospholipid phosphatase 5,PLPP5,ENSG00000147535,,
NSD3,54904,17.549574,nuclear receptor binding SET domain protein 3,NSD3,ENSG00000147548,,
AC087362.2,,,,,,True,
AC087362.1,,,,,,True,
AC087623.3,,,,,,True,
LETM2,137994,17.651714,leucine zipper and EF-hand containing transmembrane protein 2,LETM2,ENSG00000165046,,
AC087623.1,,,,,,True,
AC087623.4,,,,,,True,
FGFR1,2260,18.193588,fibroblast growth factor receptor 1,FGFR1,ENSG00000077782,,
AC087623.2,,,,,,True,
C8orf86,,,,,,True,
AC069120.1,,,,,,True,
AC016813.1,,,,,,True,
TACC1,6867,17.569746,transforming acidic coiled-coil containing protein 1,TACC1,ENSG00000147526,,
AC067817.2,,,,,,True,
PLEKHA2,59339,17.762829,pleckstrin homology domain containing A2,PLEKHA2,ENSG00000169499,,
AC108863.1,,,,,,True,
HTRA4,203100,18.169659,HtrA serine peptidase 4,HTRA4,ENSG00000169495,,
TM2D2,83877,17.601334,TM2 domain containing 2,TM2D2,ENSG00000169490,,
ADAM9,8754,17.801289,ADAM metallopeptidase domain 9,ADAM9,,,"[{'gene': 'ENSG00000282230'}, {'gene': 'ENSG00000168615'}]"
ADAM32,203102,19.475548,ADAM metallopeptidase domain 32,ADAM32,,,"[{'gene': 'ENSG00000275594'}, {'gene': 'ENSG00000197140'}]"
ADAM18,8749,20.026873,ADAM metallopeptidase domain 18,ADAM18,,,"[{'gene': 'ENSG00000168619'}, {'gene': 'ENSG00000278548'}]"
ADAM2,2515,19.475676,ADAM metallopeptidase domain 2,ADAM2,,,"[{'gene': 'ENSG00000276286'}, {'gene': 'ENSG00000104755'}]"
IDO1,3620,18.140104,"indoleamine 2,3-dioxygenase 1",IDO1,ENSG00000131203,,
AC007991.3,,,,,,True,
AC007991.4,,,,,,True,
IDO2,169355,18.649843,"indoleamine 2,3-dioxygenase 2",IDO2,ENSG00000188676,,
AC087518.1,,,,,,True,
AC022733.1,,,,,,True,
TCIM,56892,18.204054,transcriptional and immune response regulator,TCIM,ENSG00000176907,,
AC022733.2,,,,,,True,
AC105999.2,,,,,,True,
AC105999.1,,,,,,True,
AC010857.1,,,,,,True,
ZMAT4,79698,18.185669,zinc finger matrin-type 4,ZMAT4,ENSG00000165061,,
AC048387.1,,,,,,True,
SFRP1,6422,18.220427,secreted frizzled related protein 1,SFRP1,ENSG00000104332,,
AC016868.1,,,,,,True,
GOLGA7,51125,17.718779,golgin A7,GOLGA7,ENSG00000147533,,
GINS4,84296,17.567799,GINS complex subunit 4,GINS4,ENSG00000147536,,
AC009630.1,,,,,,True,
AC009630.2,,,,,,True,
GPAT4,137964,17.702578,glycerol-3-phosphate acyltransferase 4,GPAT4,ENSG00000158669,,
AC009630.3,,,,,,True,
NKX6-3,157848,18.305595,NK6 homeobox 3,NKX6-3,ENSG00000165066,,
ANK1,286,18.217302,ankyrin 1,ANK1,ENSG00000029534,,
AC113133.1,,,,,,True,
AC027702.1,,,,,,True,
KAT6A,7994,17.591677,lysine acetyltransferase 6A,KAT6A,ENSG00000083168,,
AC103724.4,,,,,,True,
AC103724.3,,,,,,True,
AP3M2,10947,17.603643,adaptor related protein complex 3 subunit mu 2,AP3M2,ENSG00000070718,,
